545	6 
546	2 
547	8 
548	9 
549	9 
550	5 
551	5 
552	7 
553	2 
554	6 
555	1 
556	6 
557	9 
558	3 
559	1 
560	6 
561	3 
562	4 
563	7 
564	8 
565	9 
566	2 
567	2 
568	3 
569	10 
570	6 
571	7 
572	6 
573	9 
574	3 
575	9 
576	8 
577	2 
578	10 
579	4 
580	3 
581	7 
582	2 
583	8 
584	6 
585	1 
586	5 
587	3 
588	4 
589	3 
590	6 
591	6 
592	1 
593	6 
594	5 
595	5 
596	1 
597	1 
598	2 
599	1 
600	2 
601	7 
602	10 
603	7 
604	1 
605	6 
606	6 
607	6 
608	7 
609	4 
610	7 
611	7 
612	3 
613	5 
614	1 
615	10 
616	7 
617	9 
618	7 
619	6 
620	7 
621	10 
622	7 
623	9 
624	10 
625	5 
626	9 
627	2 
628	3 
629	6 
630	7 
631	5 
632	7 
633	1 
634	7 
635	1 
636	5 
637	7 
638	1 
639	5 
640	7 
641	3 
642	6 
643	8 
644	6 
645	4 
646	5 
647	9 
648	1 
649	4 
650	5 
651	9 
652	2 
653	4 
654	8 
655	6 
656	5 
657	6 
658	4 
659	1 
660	5 
661	2 
662	8 
663	1 
664	5 
665	6 
666	2 
667	6 
668	4 
669	10 
670	4 
671	3 
672	7 
673	3 
674	3 
675	1 
676	5 
677	8 
678	7 
679	8 
680	7 
681	6 
682	7 
683	4 
684	5 
685	6 
686	4 
687	10 
688	1 
689	9 
690	6 
691	5 
692	10 
693	5 
694	5 
695	7 
696	5 
697	3 
698	6 
699	6 
700	1 
701	7 
702	7 
703	3 
704	3 
705	6 
706	5 
707	9 
708	1 
709	5 
710	7 
711	9 
712	2 
713	2 
714	7 
715	9 
716	6 
717	7 
718	7 
719	1 
720	6 
721	3 
722	6 
723	2 
724	7 
725	3 
726	8 
727	9 
728	9 
729	7 
730	2 
731	1 
732	9 
733	8 
734	9 
735	2 
736	4 
737	1 
738	6 
739	8 
740	7 
741	2 
742	6 
743	2 
744	9 
745	6 
746	3 
747	6 
748	4 
749	2 
750	2 
751	10 
752	8 
753	1 
754	5 
755	3 
756	1 
757	4 
758	6 
759	6 
760	6 
761	7 
762	1 
763	1 
764	3 
765	4 
766	9 
767	7 
768	1 
769	9 
770	1 
771	3 
772	8 
773	6 
774	5 
775	6 
776	1 
777	9 
778	3 
779	7 
780	4 
781	7 
782	7 
783	6 
784	3 
785	7 
786	5 
787	2 
788	6 
789	6 
790	5 
791	6 
792	1 
793	2 
794	7 
795	1 
796	7 
797	4 
798	9 
799	6 
800	7 
801	5 
802	6 
803	6 
804	6 
805	1 
806	5 
807	8 
808	1 
809	1 
810	3 
811	6 
812	4 
813	6 
814	8 
815	7 
816	4 
817	2 
818	3 
819	5 
820	10 
821	6 
822	6 
823	7 
824	5 
825	5 
826	2 
827	10 
828	6 
829	10 
830	5 
831	2 
832	8 
833	2 
834	2 
835	5 
836	3 
837	7 
838	10 
839	7 
840	7 
841	9 
842	6 
843	1 
844	6 
845	9 
846	5 
847	4 
848	10 
849	3 
850	9 
851	5 
852	5 
853	4 
854	5 
855	6 
856	6 
857	5 
858	9 
859	3 
860	3 
861	7 
862	1 
863	9 
864	9 
865	3 
866	3 
867	1 
868	8 
869	3 
870	5 
871	4 
872	2 
873	1 
874	1 
875	9 
876	6 
877	10 
878	7 
879	4 
880	9 
881	2 
882	10 
883	1 
884	6 
885	3 
886	6 
887	3 
888	2 
889	5 
890	6 
891	7 
892	2 
893	2 
894	8 
895	5 
896	7 
897	2 
898	3 
899	2 
900	7 
901	1 
902	3 
903	7 
904	1 
905	9 
906	7 
907	2 
908	3 
909	6 
910	1 
911	2 
912	7 
913	7 
914	7 
915	2 
916	1 
917	4 
918	6 
919	10 
920	1 
921	10 
922	8 
923	8 
924	9 
925	1 
926	1 
927	6 
928	5 
929	5 
930	2 
931	1 
932	2 
933	1 
934	2 
935	8 
936	8 
937	4 
938	1 
939	2 
940	8 
941	4 
942	5 
943	9 
944	7 
945	6 
946	2 
947	5 
948	5 
949	3 
950	6 
951	3 
952	6 
953	8 
954	7 
955	7 
956	4 
957	7 
958	9 
959	1 
960	3 
961	3 
962	5 
963	6 
964	7 
965	10 
966	4 
967	3 
968	9 
969	3 
970	9 
971	6 
972	10 
973	5 
974	1 
975	5 
976	8 
977	5 
978	7 
979	7 
980	7 
981	9 
982	6 
983	5 
984	9 
985	1 
986	7 
987	5 
988	9 
989	7 
990	6 
991	1 
992	4 
993	7 
994	7 
995	6 
996	1 
997	9 
998	1 
999	10 
1000	4 
